word,video_id,split,bbox,frame_start,frame_end,video_path,frames,duration_sec
theory,66603,train,"[135, 30, 470, 370]",1,-1,/content/videos_25fps/66603.mp4,60,2.4
theory,66604,train,"[156, 30, 463, 370]",1,-1,/content/videos_25fps/66604.mp4,124,4.96
theory,57791,train,"[59, 5, 216, 192]",1,-1,/content/videos_25fps/57791.mp4,30,1.2
theory,57794,test,"[162, 53, 535, 400]",1,-1,/content/videos_25fps/57794.mp4,63,2.52
theory,57782,train,"[74, 9, 229, 180]",1,-1,/content/videos_25fps/57782.mp4,132,5.28
theory,57783,train,"[38, 29, 253, 240]",1,-1,/content/videos_25fps/57783.mp4,108,4.32
theory,57784,train,"[633, 52, 1536, 1071]",1,-1,/content/videos_25fps/57784.mp4,45,1.8
tomato,58791,val,"[67, 10, 216, 192]",1,-1,/content/videos_25fps/58791.mp4,39,1.56
tomato,66654,train,"[186, 33, 472, 370]",1,-1,/content/videos_25fps/66654.mp4,72,2.88
tomato,58784,train,"[419, 59, 816, 720]",1,-1,/content/videos_25fps/58784.mp4,49,1.96
tomato,58795,val,"[181, 48, 526, 400]",1,-1,/content/videos_25fps/58795.mp4,72,2.88
tomato,58785,test,"[881, 58, 1782, 1080]",1,-1,/content/videos_25fps/58785.mp4,29,1.16
tomato,58786,train,"[816, 68, 1653, 1080]",1,-1,/content/videos_25fps/58786.mp4,25,1.0
tomato,58787,train,"[544, 42, 1094, 720]",1,-1,/content/videos_25fps/58787.mp4,24,0.96
tomato,58788,train,"[153, 0, 554, 480]",1,-1,/content/videos_25fps/58788.mp4,58,2.32
train,59310,train,"[134, 0, 610, 480]",1,-1,/content/videos_25fps/59310.mp4,77,3.08
train,59314,train,"[72, 16, 217, 192]",1,-1,/content/videos_25fps/59314.mp4,27,1.08
train,59316,train,"[71, 12, 212, 192]",1,-1,/content/videos_25fps/59316.mp4,49,1.96
train,66665,train,"[176, 37, 471, 370]",1,-1,/content/videos_25fps/66665.mp4,61,2.44
train,59307,train,"[11, 0, 274, 240]",1,-1,/content/videos_25fps/59307.mp4,81,3.24
train,59319,test,"[189, 56, 559, 400]",1,-1,/content/videos_25fps/59319.mp4,76,3.04
train,59320,train,"[190, 48, 556, 400]",1,-1,/content/videos_25fps/59320.mp4,85,3.4
train,59308,train,"[221, 13, 536, 414]",1,-1,/content/videos_25fps/59308.mp4,82,3.28
train,59309,train,"[685, 75, 1678, 1080]",1,-1,/content/videos_25fps/59309.mp4,32,1.28
ugly,60352,test,"[53, 10, 236, 192]",1,-1,/content/videos_25fps/60352.mp4,31,1.24
ugly,60353,val,"[53, 10, 236, 192]",1,-1,/content/videos_25fps/60353.mp4,31,1.24
ugly,60354,train,"[44, 7, 226, 192]",1,-1,/content/videos_25fps/60354.mp4,38,1.52
ugly,60357,train,"[164, 51, 555, 400]",1,-1,/content/videos_25fps/60357.mp4,71,2.84
ugly,60346,train,"[60, 0, 266, 240]",1,-1,/content/videos_25fps/60346.mp4,74,2.96
ugly,60347,train,"[394, 56, 806, 720]",1,-1,/content/videos_25fps/60347.mp4,77,3.08
ugly,60348,test,"[348, 36, 1106, 720]",1,-1,/content/videos_25fps/60348.mp4,34,1.36
ugly,60349,train,"[119, 0, 538, 480]",1,-1,/content/videos_25fps/60349.mp4,58,2.32
ugly,60350,train,"[198, 68, 499, 480]",1,-1,/content/videos_25fps/60350.mp4,108,4.32
war,62279,train,"[62, 17, 232, 192]",1,-1,/content/videos_25fps/62279.mp4,57,2.28
war,66746,train,"[152, 30, 555, 370]",1,-1,/content/videos_25fps/66746.mp4,67,2.68
war,62273,train,"[58, 10, 241, 180]",1,-1,/content/videos_25fps/62273.mp4,141,5.64
war,62284,val,"[174, 64, 580, 400]",1,-1,/content/videos_25fps/62284.mp4,84,3.36
war,62274,test,"[34, 0, 293, 240]",1,-1,/content/videos_25fps/62274.mp4,74,2.96
war,62275,train,"[441, 57, 947, 720]",1,-1,/content/videos_25fps/62275.mp4,61,2.44
war,62276,train,"[88, 0, 603, 480]",1,-1,/content/videos_25fps/62276.mp4,70,2.8
where,63087,val,"[82, 8, 220, 192]",1,-1,/content/videos_25fps/63087.mp4,40,1.6
where,66774,train,"[161, 6, 478, 370]",1,-1,/content/videos_25fps/66774.mp4,56,2.24
where,63081,train,"[23, 0, 295, 240]",1,-1,/content/videos_25fps/63081.mp4,96,3.84
where,63091,val,"[207, 53, 573, 400]",1,-1,/content/videos_25fps/63091.mp4,70,2.8
where,63082,test,"[239, 13, 529, 414]",1,-1,/content/videos_25fps/63082.mp4,57,2.28
where,63083,train,"[351, 13, 799, 479]",1,-1,/content/videos_25fps/63083.mp4,62,2.48
where,63084,train,"[92, 7, 514, 480]",1,-1,/content/videos_25fps/63084.mp4,89,3.56
your,64433,train,"[70, 13, 217, 192]",1,-1,/content/videos_25fps/64433.mp4,28,1.12
your,64434,val,"[73, 15, 215, 192]",1,-1,/content/videos_25fps/64434.mp4,32,1.28
your,64427,train,"[68, 15, 239, 240]",1,-1,/content/videos_25fps/64427.mp4,52,2.08
your,64428,test,"[223, 15, 525, 414]",1,-1,/content/videos_25fps/64428.mp4,76,3.04
your,64429,train,"[458, 56, 1010, 717]",1,-1,/content/videos_25fps/64429.mp4,40,1.6
your,64430,train,"[103, 8, 521, 480]",1,-1,/content/videos_25fps/64430.mp4,73,2.92
always,65061,train,"[210, 1, 514, 370]",1,-1,/content/videos_25fps/65061.mp4,52,2.08
always,02238,train,"[220, 34, 483, 400]",1,-1,/content/videos_25fps/02238.mp4,68,2.72
always,02228,train,"[70, 8, 255, 240]",1,-1,/content/videos_25fps/02228.mp4,71,2.84
always,02229,test,"[144, 17, 525, 414]",1,-1,/content/videos_25fps/02229.mp4,68,2.72
always,02230,val,"[182, 56, 1552, 1080]",1,-1,/content/videos_25fps/02230.mp4,59,2.36
always,02231,test,"[103, 26, 510, 480]",1,-1,/content/videos_25fps/02231.mp4,96,3.84
always,02233,train,"[65, 26, 209, 192]",1,-1,/content/videos_25fps/02233.mp4,57,2.28
animal,69211,train,"[314, 27, 982, 720]",1,-1,/content/videos_25fps/69211.mp4,59,2.36
animal,02592,train,"[207, 35, 507, 400]",1,-1,/content/videos_25fps/02592.mp4,77,3.08
animal,65073,train,"[164, 0, 502, 370]",1,-1,/content/videos_25fps/65073.mp4,65,2.6
animal,02583,train,"[18, 3, 320, 180]",1,-1,/content/videos_25fps/02583.mp4,132,5.28
animal,02584,train,"[60, 4, 273, 240]",1,-1,/content/videos_25fps/02584.mp4,73,2.92
animal,02585,test,"[218, 16, 539, 414]",1,-1,/content/videos_25fps/02585.mp4,67,2.68
animal,02586,val,"[446, 47, 1125, 720]",1,-1,/content/videos_25fps/02586.mp4,71,2.84
animal,02587,test,"[80, 15, 622, 480]",1,-1,/content/videos_25fps/02587.mp4,94,3.76
animal,02589,train,"[68, 8, 225, 192]",1,-1,/content/videos_25fps/02589.mp4,47,1.88
argue,03268,train,"[156, 17, 579, 414]",1,-1,/content/videos_25fps/03268.mp4,94,3.76
argue,03270,train,"[359, 52, 905, 720]",1,-1,/content/videos_25fps/03270.mp4,66,2.64
argue,03272,val,"[533, 61, 1661, 1080]",1,-1,/content/videos_25fps/03272.mp4,34,1.36
argue,03273,train,"[463, 77, 1769, 1080]",1,-1,/content/videos_25fps/03273.mp4,40,1.6
argue,03274,train,"[127, 22, 612, 480]",1,-1,/content/videos_25fps/03274.mp4,102,4.08
argue,65092,train,"[174, 2, 486, 370]",1,-1,/content/videos_25fps/65092.mp4,66,2.64
argue,03277,train,"[60, 21, 233, 192]",1,-1,/content/videos_25fps/03277.mp4,45,1.8
argue,03278,test,"[63, 22, 221, 192]",1,-1,/content/videos_25fps/03278.mp4,48,1.92
argue,03282,train,"[175, 50, 553, 400]",1,-1,/content/videos_25fps/03282.mp4,69,2.76
argue,03267,train,"[32, 3, 295, 240]",1,-1,/content/videos_25fps/03267.mp4,87,3.48
baby,69217,train,"[337, 23, 963, 720]",1,-1,/content/videos_25fps/69217.mp4,62,2.48
baby,04514,train,"[172, 48, 591, 400]",1,-1,/content/videos_25fps/04514.mp4,86,3.44
baby,65119,train,"[159, 2, 500, 370]",1,-1,/content/videos_25fps/65119.mp4,71,2.84
baby,04505,train,"[45, 1, 255, 240]",1,-1,/content/videos_25fps/04505.mp4,73,2.92
baby,04506,train,"[186, 21, 578, 414]",1,-1,/content/videos_25fps/04506.mp4,68,2.72
baby,04507,test,"[632, 59, 1521, 1080]",1,-1,/content/videos_25fps/04507.mp4,39,1.56
baby,04508,val,"[492, 63, 1586, 1080]",1,-1,/content/videos_25fps/04508.mp4,52,2.08
baby,04509,test,"[63, 22, 621, 480]",1,-1,/content/videos_25fps/04509.mp4,108,4.32
baby,04511,train,"[71, 16, 237, 192]",1,-1,/content/videos_25fps/04511.mp4,46,1.84
back,69218,train,"[250, 45, 900, 720]",1,-1,/content/videos_25fps/69218.mp4,77,3.08
back,65120,train,"[127, 0, 490, 370]",1,-1,/content/videos_25fps/65120.mp4,63,2.52
back,04600,test,"[54, 8, 223, 192]",1,-1,/content/videos_25fps/04600.mp4,62,2.48
back,04601,val,"[31, 8, 224, 192]",1,-1,/content/videos_25fps/04601.mp4,53,2.12
back,04592,train,"[738, 81, 1631, 1074]",1,-1,/content/videos_25fps/04592.mp4,27,1.08
back,04604,train,"[161, 51, 542, 398]",1,-1,/content/videos_25fps/04604.mp4,78,3.12
back,04593,test,"[350, 52, 1649, 1080]",1,-1,/content/videos_25fps/04593.mp4,42,1.68
bake,04775,train,"[158, 50, 532, 400]",1,-1,/content/videos_25fps/04775.mp4,84,3.36
bake,65127,train,"[172, 15, 492, 370]",1,-1,/content/videos_25fps/65127.mp4,67,2.68
bake,65128,train,"[182, 3, 489, 370]",1,-1,/content/videos_25fps/65128.mp4,63,2.52
bake,04768,train,"[45, 24, 276, 240]",1,-1,/content/videos_25fps/04768.mp4,99,3.96
bake,04769,val,"[654, 66, 1862, 1080]",1,-1,/content/videos_25fps/04769.mp4,39,1.56
bake,04770,test,"[90, 12, 639, 480]",1,-1,/content/videos_25fps/04770.mp4,69,2.76
bake,04772,train,"[70, 17, 208, 192]",1,-1,/content/videos_25fps/04772.mp4,23,0.92
bath,65147,train,"[162, 0, 505, 370]",1,-1,/content/videos_25fps/65147.mp4,56,2.24
bath,05275,train,"[62, 13, 277, 240]",1,-1,/content/videos_25fps/05275.mp4,78,3.12
bath,05285,train,"[154, 50, 570, 400]",1,-1,/content/videos_25fps/05285.mp4,69,2.76
bath,05276,test,"[190, 16, 564, 414]",1,-1,/content/videos_25fps/05276.mp4,76,3.04
bath,05277,val,"[360, 5, 833, 480]",1,-1,/content/videos_25fps/05277.mp4,64,2.56
bath,05278,test,"[100, 16, 595, 480]",1,-1,/content/videos_25fps/05278.mp4,88,3.52
bath,05280,train,"[65, 17, 222, 192]",1,-1,/content/videos_25fps/05280.mp4,39,1.56
behind,05808,val,"[55, 17, 211, 192]",1,-1,/content/videos_25fps/05808.mp4,43,1.72
behind,65169,train,"[180, 1, 480, 370]",1,-1,/content/videos_25fps/65169.mp4,66,2.64
behind,05803,train,"[389, 0, 1372, 1080]",1,-1,/content/videos_25fps/05803.mp4,39,1.56
behind,05816,train,"[149, 53, 516, 400]",1,-1,/content/videos_25fps/05816.mp4,99,3.96
behind,05804,train,"[103, 24, 524, 480]",1,-1,/content/videos_25fps/05804.mp4,89,3.56
bring,69250,train,"[118, 32, 1019, 720]",1,-1,/content/videos_25fps/69250.mp4,71,2.84
bring,07815,train,"[148, 54, 576, 400]",1,-1,/content/videos_25fps/07815.mp4,79,3.16
bring,65260,train,"[159, 18, 475, 370]",1,-1,/content/videos_25fps/65260.mp4,63,2.52
bring,07806,train,"[18, 8, 298, 240]",1,-1,/content/videos_25fps/07806.mp4,66,2.64
bring,07807,train,"[371, 68, 876, 720]",1,-1,/content/videos_25fps/07807.mp4,73,2.92
bring,07808,train,"[87, 22, 577, 480]",1,-1,/content/videos_25fps/07808.mp4,74,2.96
bring,07810,val,"[60, 9, 219, 192]",1,-1,/content/videos_25fps/07810.mp4,40,1.6
bring,07811,test,"[57, 8, 222, 192]",1,-1,/content/videos_25fps/07811.mp4,29,1.16
catch,69262,train,"[389, 41, 931, 720]",1,-1,/content/videos_25fps/69262.mp4,68,2.72
catch,09459,train,"[573, 54, 1868, 1080]",1,-1,/content/videos_25fps/09459.mp4,41,1.64
catch,09458,train,"[693, 72, 1529, 1079]",1,-1,/content/videos_25fps/09458.mp4,48,1.92
catch,65314,val,"[183, 17, 475, 370]",1,-1,/content/videos_25fps/65314.mp4,61,2.44
catch,09457,train,"[55, 0, 292, 240]",1,-1,/content/videos_25fps/09457.mp4,64,2.56
catch,09461,train,"[121, 14, 519, 480]",1,-1,/content/videos_25fps/09461.mp4,80,3.2
catch,09467,train,"[74, 19, 217, 192]",1,-1,/content/videos_25fps/09467.mp4,28,1.12
catch,09468,test,"[54, 14, 213, 192]",1,-1,/content/videos_25fps/09468.mp4,32,1.28
catch,09473,train,"[219, 44, 478, 400]",1,-1,/content/videos_25fps/09473.mp4,75,3.0
cereal,69264,test,"[207, 23, 966, 720]",1,-1,/content/videos_25fps/69264.mp4,74,2.96
cereal,09777,val,"[37, 17, 602, 480]",1,-1,/content/videos_25fps/09777.mp4,57,2.28
cereal,09781,train,"[68, 13, 225, 192]",1,-1,/content/videos_25fps/09781.mp4,41,1.64
cereal,65325,train,"[161, 17, 464, 370]",1,-1,/content/videos_25fps/65325.mp4,67,2.68
cereal,09786,train,"[218, 42, 468, 400]",1,-1,/content/videos_25fps/09786.mp4,71,2.84
cereal,09774,test,"[51, 2, 254, 240]",1,-1,/content/videos_25fps/09774.mp4,74,2.96
cereal,09775,train,"[651, 88, 1542, 1080]",1,-1,/content/videos_25fps/09775.mp4,47,1.88
cereal,09776,train,"[351, 9, 817, 480]",1,-1,/content/videos_25fps/09776.mp4,105,4.2
champion,09920,train,"[415, 84, 1573, 1080]",1,-1,/content/videos_25fps/09920.mp4,28,1.12
champion,09921,train,"[676, 148, 1657, 1080]",1,-1,/content/videos_25fps/09921.mp4,31,1.24
champion,09922,val,"[108, 18, 528, 480]",1,-1,/content/videos_25fps/09922.mp4,67,2.68
champion,65330,train,"[141, 6, 480, 370]",1,-1,/content/videos_25fps/65330.mp4,52,2.08
champion,09924,train,"[63, 11, 196, 192]",1,-1,/content/videos_25fps/09924.mp4,42,1.68
champion,09926,train,"[168, 54, 541, 400]",1,-1,/content/videos_25fps/09926.mp4,72,2.88
champion,09915,test,"[4, 0, 279, 240]",1,-1,/content/videos_25fps/09915.mp4,74,2.96
champion,09916,val,"[517, 64, 1673, 1080]",1,-1,/content/videos_25fps/09916.mp4,25,1.0
champion,09917,test,"[665, 76, 1690, 1080]",1,-1,/content/videos_25fps/09917.mp4,27,1.08
champion,09918,train,"[696, 67, 1705, 1080]",1,-1,/content/videos_25fps/09918.mp4,29,1.16
champion,09919,train,"[518, 91, 1605, 1080]",1,-1,/content/videos_25fps/09919.mp4,33,1.32
cheese,10275,train,"[167, 57, 544, 400]",1,-1,/content/videos_25fps/10275.mp4,73,2.92
cheese,65345,train,"[163, 16, 464, 370]",1,-1,/content/videos_25fps/65345.mp4,68,2.72
cheese,10266,train,"[14, 0, 272, 240]",1,-1,/content/videos_25fps/10266.mp4,76,3.04
cheese,10267,train,"[393, 60, 821, 720]",1,-1,/content/videos_25fps/10267.mp4,56,2.24
cheese,10268,test,"[344, 38, 1027, 720]",1,-1,/content/videos_25fps/10268.mp4,67,2.68
cheese,10269,val,"[95, 24, 539, 480]",1,-1,/content/videos_25fps/10269.mp4,76,3.04
cheese,10271,train,"[77, 7, 213, 192]",1,-1,/content/videos_25fps/10271.mp4,43,1.72
cough,13473,train,"[64, 9, 211, 192]",1,-1,/content/videos_25fps/13473.mp4,39,1.56
cough,65411,train,"[171, 16, 492, 370]",1,-1,/content/videos_25fps/65411.mp4,69,2.76
cough,13478,train,"[174, 64, 549, 400]",1,-1,/content/videos_25fps/13478.mp4,66,2.64
cough,13468,test,"[66, 35, 235, 240]",1,-1,/content/videos_25fps/13468.mp4,87,3.48
cough,13469,val,"[399, 57, 812, 720]",1,-1,/content/videos_25fps/13469.mp4,52,2.08
cough,13470,test,"[104, 28, 512, 480]",1,-1,/content/videos_25fps/13470.mp4,70,2.8
crazy,13863,train,"[135, 66, 557, 400]",1,-1,/content/videos_25fps/13863.mp4,65,2.6
crazy,65421,train,"[102, 14, 508, 370]",1,-1,/content/videos_25fps/65421.mp4,80,3.2
crazy,65422,train,"[117, 15, 498, 370]",1,-1,/content/videos_25fps/65422.mp4,88,3.52
crazy,13854,train,"[30, 12, 234, 240]",1,-1,/content/videos_25fps/13854.mp4,98,3.92
crazy,13855,test,"[85, 24, 526, 480]",1,-1,/content/videos_25fps/13855.mp4,82,3.28
crazy,13858,train,"[47, 23, 211, 192]",1,-1,/content/videos_25fps/13858.mp4,59,2.36
crazy,13859,train,"[47, 22, 211, 192]",1,-1,/content/videos_25fps/13859.mp4,61,2.44
delay,15325,train,"[82, 17, 216, 192]",1,-1,/content/videos_25fps/15325.mp4,42,1.68
delay,15326,val,"[75, 13, 227, 192]",1,-1,/content/videos_25fps/15326.mp4,32,1.28
delay,15327,train,"[72, 13, 225, 192]",1,-1,/content/videos_25fps/15327.mp4,39,1.56
delay,15328,train,"[78, 14, 216, 192]",1,-1,/content/videos_25fps/15328.mp4,34,1.36
delay,15319,train,"[73, 0, 233, 240]",1,-1,/content/videos_25fps/15319.mp4,63,2.52
delay,15330,train,"[75, 14, 235, 192]",1,-1,/content/videos_25fps/15330.mp4,38,1.52
delay,15332,test,"[197, 62, 548, 400]",1,-1,/content/videos_25fps/15332.mp4,76,3.04
delay,15320,val,"[469, 54, 1678, 1078]",1,-1,/content/videos_25fps/15320.mp4,26,1.04
delay,15321,test,"[532, 69, 1457, 1080]",1,-1,/content/videos_25fps/15321.mp4,42,1.68
delay,15322,train,"[451, 41, 1123, 720]",1,-1,/content/videos_25fps/15322.mp4,27,1.08
delay,15323,train,"[139, 0, 531, 480]",1,-1,/content/videos_25fps/15323.mp4,90,3.6
delicious,15363,train,"[560, 107, 1573, 1076]",1,-1,/content/videos_25fps/15363.mp4,33,1.32
delicious,15364,train,"[693, 122, 1620, 1071]",1,-1,/content/videos_25fps/15364.mp4,28,1.12
delicious,15365,train,"[673, 118, 1564, 1065]",1,-1,/content/videos_25fps/15365.mp4,25,1.0
delicious,15366,val,"[357, 19, 808, 480]",1,-1,/content/videos_25fps/15366.mp4,63,2.52
delicious,15369,train,"[69, 23, 202, 192]",1,-1,/content/videos_25fps/15369.mp4,37,1.48
delicious,65457,train,"[175, 16, 482, 369]",1,-1,/content/videos_25fps/65457.mp4,65,2.6
delicious,15370,train,"[49, 22, 211, 192]",1,-1,/content/videos_25fps/15370.mp4,43,1.72
delicious,15374,test,"[191, 64, 533, 400]",1,-1,/content/videos_25fps/15374.mp4,75,3.0
delicious,15361,train,"[86, 36, 233, 240]",1,-1,/content/videos_25fps/15361.mp4,101,4.04
delicious,15362,train,"[428, 56, 806, 720]",1,-1,/content/videos_25fps/15362.mp4,60,2.4
disappear,16441,train,"[89, 13, 561, 480]",1,-1,/content/videos_25fps/16441.mp4,60,2.4
disappear,16443,train,"[95, 23, 226, 192]",1,-1,/content/videos_25fps/16443.mp4,38,1.52
disappear,16444,train,"[84, 22, 226, 192]",1,-1,/content/videos_25fps/16444.mp4,33,1.32
disappear,16450,val,"[241, 48, 503, 400]",1,-1,/content/videos_25fps/16450.mp4,83,3.32
disappear,16438,test,"[80, 37, 238, 240]",1,-1,/content/videos_25fps/16438.mp4,98,3.92
disappear,16439,train,"[646, 35, 1684, 1080]",1,-1,/content/videos_25fps/16439.mp4,52,2.08
disappear,16440,train,"[679, 64, 1444, 1080]",1,-1,/content/videos_25fps/16440.mp4,45,1.8
divorce,16966,val,"[210, 17, 545, 414]",1,-1,/content/videos_25fps/16966.mp4,82,3.28
divorce,16968,train,"[634, 36, 1506, 1080]",1,-1,/content/videos_25fps/16968.mp4,39,1.56
divorce,16972,train,"[64, 3, 226, 192]",1,-1,/content/videos_25fps/16972.mp4,33,1.32
divorce,16963,train,"[27, 0, 281, 240]",1,-1,/content/videos_25fps/16963.mp4,87,3.48
divorce,16976,train,"[181, 57, 572, 400]",1,-1,/content/videos_25fps/16976.mp4,75,3.0
divorce,16965,train,"[65, 0, 276, 240]",1,-1,/content/videos_25fps/16965.mp4,109,4.36
draw,65531,train,"[180, 13, 497, 370]",1,-1,/content/videos_25fps/65531.mp4,53,2.12
draw,17600,val,"[71, 17, 216, 192]",1,-1,/content/videos_25fps/17600.mp4,33,1.32
draw,17594,train,"[233, 18, 587, 414]",1,-1,/content/videos_25fps/17594.mp4,66,2.64
draw,17607,val,"[185, 59, 531, 400]",1,-1,/content/videos_25fps/17607.mp4,76,3.04
draw,17595,test,"[587, 64, 1557, 1080]",1,-1,/content/videos_25fps/17595.mp4,42,1.68
draw,17596,train,"[61, 14, 548, 480]",1,-1,/content/videos_25fps/17596.mp4,81,3.24
east,18294,train,"[70, 17, 217, 192]",1,-1,/content/videos_25fps/18294.mp4,23,0.92
east,65597,train,"[152, 32, 470, 370]",1,-1,/content/videos_25fps/65597.mp4,70,2.8
east,18288,train,"[66, 10, 240, 180]",1,-1,/content/videos_25fps/18288.mp4,128,5.12
east,18298,train,"[150, 52, 577, 400]",1,-1,/content/videos_25fps/18298.mp4,70,2.8
east,18289,test,"[8, 1, 283, 240]",1,-1,/content/videos_25fps/18289.mp4,109,4.36
east,18290,val,"[331, 54, 823, 720]",1,-1,/content/videos_25fps/18290.mp4,47,1.88
east,18291,test,"[665, 77, 1455, 1080]",1,-1,/content/videos_25fps/18291.mp4,39,1.56
east,18292,train,"[54, 12, 559, 480]",1,-1,/content/videos_25fps/18292.mp4,57,2.28
easy,18315,train,"[187, 55, 560, 400]",1,-1,/content/videos_25fps/18315.mp4,78,3.12
easy,65600,train,"[177, 12, 495, 370]",1,-1,/content/videos_25fps/65600.mp4,72,2.88
easy,18306,train,"[59, 0, 273, 240]",1,-1,/content/videos_25fps/18306.mp4,71,2.84
easy,18307,test,"[703, 64, 1576, 1080]",1,-1,/content/videos_25fps/18307.mp4,34,1.36
easy,18308,val,"[90, 4, 558, 480]",1,-1,/content/videos_25fps/18308.mp4,63,2.52
easy,18311,train,"[87, 16, 230, 192]",1,-1,/content/videos_25fps/18311.mp4,33,1.32
egg,18494,train,"[72, 22, 207, 192]",1,-1,/content/videos_25fps/18494.mp4,36,1.44
egg,65607,train,"[177, 15, 493, 370]",1,-1,/content/videos_25fps/65607.mp4,57,2.28
egg,18495,train,"[72, 21, 204, 192]",1,-1,/content/videos_25fps/18495.mp4,38,1.52
egg,18498,val,"[176, 53, 542, 400]",1,-1,/content/videos_25fps/18498.mp4,67,2.68
egg,18486,test,"[74, 10, 252, 180]",1,-1,/content/videos_25fps/18486.mp4,94,3.76
egg,18487,train,"[58, 14, 257, 240]",1,-1,/content/videos_25fps/18487.mp4,106,4.24
egg,18488,train,"[78, 14, 596, 480]",1,-1,/content/videos_25fps/18488.mp4,64,2.56
environment,19410,test,"[624, 124, 1642, 1074]",1,-1,/content/videos_25fps/19410.mp4,42,1.68
environment,19411,train,"[649, 66, 1753, 1080]",1,-1,/content/videos_25fps/19411.mp4,56,2.24
environment,19412,train,"[17, 0, 573, 480]",1,-1,/content/videos_25fps/19412.mp4,67,2.68
environment,19414,train,"[89, 19, 207, 192]",1,-1,/content/videos_25fps/19414.mp4,28,1.12
environment,65638,train,"[157, 29, 483, 370]",1,-1,/content/videos_25fps/65638.mp4,59,2.36
environment,65639,train,"[207, 33, 469, 370]",1,-1,/content/videos_25fps/65639.mp4,51,2.04
environment,19406,train,"[96, 10, 249, 180]",1,-1,/content/videos_25fps/19406.mp4,128,5.12
environment,19418,train,"[187, 55, 541, 400]",1,-1,/content/videos_25fps/19418.mp4,76,3.04
environment,19407,train,"[6, 0, 281, 240]",1,-1,/content/videos_25fps/19407.mp4,65,2.6
environment,19408,train,"[61, 0, 268, 240]",1,-1,/content/videos_25fps/19408.mp4,121,4.84
environment,19409,val,"[329, 57, 822, 720]",1,-1,/content/videos_25fps/19409.mp4,83,3.32
father,69318,train,"[147, 4, 549, 480]",1,-1,/content/videos_25fps/69318.mp4,76,3.04
father,21221,val,"[157, 35, 553, 400]",1,-1,/content/videos_25fps/21221.mp4,75,3.0
father,21205,train,"[127, 7, 519, 414]",1,-1,/content/videos_25fps/21205.mp4,83,3.32
father,21207,train,"[192, 11, 590, 360]",1,-1,/content/videos_25fps/21207.mp4,68,2.72
father,21209,train,"[123, 0, 597, 480]",1,-1,/content/videos_25fps/21209.mp4,73,2.92
father,21212,train,"[53, 0, 218, 192]",1,-1,/content/videos_25fps/21212.mp4,25,1.0
father,21204,test,"[57, 9, 244, 240]",1,-1,/content/videos_25fps/21204.mp4,83,3.32
fault,21275,train,"[562, 64, 1570, 1080]",1,-1,/content/videos_25fps/21275.mp4,33,1.32
fault,21276,train,"[57, 9, 577, 480]",1,-1,/content/videos_25fps/21276.mp4,69,2.76
fault,21280,train,"[82, 13, 223, 192]",1,-1,/content/videos_25fps/21280.mp4,23,0.92
fault,21281,test,"[82, 13, 223, 192]",1,-1,/content/videos_25fps/21281.mp4,23,0.92
fault,21282,val,"[72, 15, 218, 192]",1,-1,/content/videos_25fps/21282.mp4,23,0.92
fault,21283,val,"[54, 14, 224, 192]",1,-1,/content/videos_25fps/21283.mp4,32,1.28
fault,21286,test,"[171, 37, 477, 400]",1,-1,/content/videos_25fps/21286.mp4,70,2.8
fault,21273,train,"[43, 12, 237, 240]",1,-1,/content/videos_25fps/21273.mp4,76,3.04
fault,21274,train,"[631, 40, 1759, 1080]",1,-1,/content/videos_25fps/21274.mp4,31,1.24
flower,65746,train,"[172, 18, 459, 370]",1,-1,/content/videos_25fps/65746.mp4,48,1.92
flower,22548,train,"[65, 0, 242, 240]",1,-1,/content/videos_25fps/22548.mp4,71,2.84
flower,22558,train,"[190, 51, 542, 400]",1,-1,/content/videos_25fps/22558.mp4,78,3.12
flower,22549,test,"[219, 16, 526, 414]",1,-1,/content/videos_25fps/22549.mp4,61,2.44
flower,22550,val,"[639, 88, 1435, 1080]",1,-1,/content/videos_25fps/22550.mp4,41,1.64
flower,22551,test,"[113, 12, 550, 480]",1,-1,/content/videos_25fps/22551.mp4,71,2.84
flower,22553,train,"[81, 14, 221, 192]",1,-1,/content/videos_25fps/22553.mp4,25,1.0
friendly,65783,train,"[194, 38, 490, 370]",1,-1,/content/videos_25fps/65783.mp4,54,2.16
friendly,23589,train,"[186, 50, 545, 400]",1,-1,/content/videos_25fps/23589.mp4,74,2.96
friendly,23580,train,"[24, 0, 291, 240]",1,-1,/content/videos_25fps/23580.mp4,119,4.76
friendly,23581,test,"[392, 56, 844, 720]",1,-1,/content/videos_25fps/23581.mp4,89,3.56
friendly,23582,val,"[624, 88, 1522, 1080]",1,-1,/content/videos_25fps/23582.mp4,36,1.44
friendly,23583,test,"[74, 18, 591, 480]",1,-1,/content/videos_25fps/23583.mp4,53,2.12
friendly,23585,train,"[38, 0, 234, 192]",1,-1,/content/videos_25fps/23585.mp4,35,1.4
glasses,24724,train,"[686, 81, 1639, 1080]",1,-1,/content/videos_25fps/24724.mp4,44,1.76
glasses,24725,val,"[657, 73, 1668, 1080]",1,-1,/content/videos_25fps/24725.mp4,40,1.6
glasses,24726,train,"[31, 4, 595, 480]",1,-1,/content/videos_25fps/24726.mp4,56,2.24
glasses,24728,train,"[67, 13, 237, 192]",1,-1,/content/videos_25fps/24728.mp4,29,1.16
glasses,65822,train,"[158, 41, 489, 370]",1,-1,/content/videos_25fps/65822.mp4,67,2.68
